"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist_name"
"18","0YOTy70NrfSFvKAbzLY9GF","Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered)","https://i.scdn.co/image/da52890cb7139d215dd18c0dce3a42da79c97ea5","2002",2002-01-01,56,"Song Seven (Second Demo)","1B0bvQHrq55oJjVUJmZrU6",0.387,0.873,"B",-4.903,"minor",0.0292,0.277,0.817,0.105,0.626,111.201,283120,4,"B minor",32,"Interpol"
"19","0YOTy70NrfSFvKAbzLY9GF","Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered)","https://i.scdn.co/image/da52890cb7139d215dd18c0dce3a42da79c97ea5","2002",2002-01-01,56,"A Time To Be So Small (Second Demo)","0YZviXhT5mHVAqhRHbOkqw",0.185,0.754,"D",-4.835,"minor",0.0398,0.256,0.55,0.353,0.295,178.733,346640,4,"D minor",30,"Interpol"
"20","0YOTy70NrfSFvKAbzLY9GF","Turn On The Bright Lights: The Tenth Anniversary Edition (Remastered)","https://i.scdn.co/image/da52890cb7139d215dd18c0dce3a42da79c97ea5","2002",2002-01-01,56,"Untitled (Third Demo)","3jusWPVkrwUlsHngBwChWF",0.0722,0.437,"A#",-6.774,"major",0.0398,0.0795,0.837,0.126,0.0775,178.528,252587,4,"A# major",30,"Interpol"
"21","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"Next Exit","19vKbl7kJuqRQA6kHSiFAm",0.371,0.732,"C",-6.16,"major",0.0339,0.19,0.843,0.185,0.15,85.676,200227,4,"C major",42,"Interpol"
"22","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"Evil","6B182GP3TvEfmgUoIMVUSJ",0.497,0.738,"F",-4.09,"major",0.0396,0.00128,0.653,0.0725,0.599,129.078,215827,4,"F major",64,"Interpol"
"23","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"NARC","6taHi4hVcsu0cBZJ3QT6hp",0.559,0.874,"G",-2.902,"major",0.0341,0.0513,0.554,0.379,0.708,118.436,247907,4,"G major",51,"Interpol"
"24","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"Take You On A Cruise","4P34BcDQrYwf1AoMktl6HJ",0.478,0.927,"D",-3.585,"major",0.0383,0.00486,0.825,0.0998,0.365,118.07,294400,4,"D major",48,"Interpol"
"25","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"Slow Hands","0mF7YNgURDkBQaxa9YRc47",0.243,0.969,"B",-3.134,"minor",0.0509,0.000371,0.6,0.364,0.68,141.934,183973,4,"B minor",56,"Interpol"
"26","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"Not Even Jail","1GR9ZOYK06cjBvvM49UPiU",0.393,0.954,"C",-3.939,"major",0.0413,0.000408,0.807,0.157,0.389,125.773,346560,4,"C major",48,"Interpol"
"27","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"Public Pervert","3B4M684IVP4n9IebwrYCfX",0.318,0.802,"F",-4.282,"major",0.0344,0.000857,0.729,0.163,0.289,98.898,280067,4,"F major",45,"Interpol"
"28","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"C’mere","1PAlCnDz8T0k9f2LRuQ6Wn",0.403,0.936,"D",-3.986,"minor",0.0409,8.18e-05,0.133,0.0613,0.703,125.357,191173,4,"D minor",57,"Interpol"
"29","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"Length Of Love","7xFy6TKu5fUsMvZ9b9SafX",0.398,0.936,"A#",-3.383,"major",0.0383,0.000616,0.938,0.409,0.363,127.33,246453,4,"A# major",39,"Interpol"
"30","58fDEyJ5XSau8FRA3y8Bps","Antics","https://i.scdn.co/image/e09396ae42e8a75abaec2072b63fed8ec0146421","2004-09-28",2004-09-28,59,"A Time To Be So Small","1tuobcx2zAPQtIItqJuQsX",0.445,0.85,"D",-3.619,"minor",0.0275,0.0484,0.86,0.103,0.532,87.002,291013,4,"D minor",39,"Interpol"
"31","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"Pioneer To The Falls","2zXDWRaySE1kAppjgcIAPP",0.477,0.728,"D",-5.3,"major",0.0394,0.0513,0.125,0.0762,0.0994,106.765,341947,4,"D major",35,"Interpol"
"32","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"No I In Threesome","346kLxbGhnXQabDg8oUrk6",0.5,0.873,"C",-5.321,"major",0.0659,0.0136,0.00472,0.112,0.177,120.082,231187,4,"C major",36,"Interpol"
"33","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"The Scale","1WHCpRZIADunlLk7H2wMeT",0.597,0.865,"A",-4.684,"minor",0.0319,0.158,1.65e-05,0.273,0.661,96.094,204800,4,"A minor",34,"Interpol"
"34","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"The Heinrich Maneuver","3SPjCkpN1XT10Mb9nhAr3w",0.535,0.992,"E",-4.047,"minor",0.0769,0.000146,0.0743,0.871,0.463,137.082,208627,4,"E minor",35,"Interpol"
"35","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"Mammoth","0in2ev3ilwxw2yRwmJYwk8",0.449,0.974,"D",-4.124,"major",0.0473,0.000315,0.666,0.301,0.38,134.162,253307,4,"D major",33,"Interpol"
"36","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"Pace Is The Trick","6TPxeEHNzCiTGredK2HlAK",0.482,0.866,"D",-5.852,"minor",0.0349,0.00219,0.247,0.114,0.28,111.366,277093,4,"D minor",33,"Interpol"
"37","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"All Fired Up","4UaniUceqwQrtM4ZyhjT3Y",0.526,0.946,"E",-4.931,"minor",0.0859,0.0925,0.000164,0.0865,0.219,119.203,215173,4,"E minor",32,"Interpol"
"38","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"Rest My Chemistry","0vu7hRZCBGoNriDs6r0CLK",0.506,0.899,"B",-4.793,"minor",0.0364,0.0287,0.28,0.2,0.475,150.27,300507,4,"B minor",34,"Interpol"
"39","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"Who Do You Think","2DmLPRqs3u37MN4hH5wiXQ",0.531,0.979,"E",-4.651,"minor",0.0898,0.000146,0.58,0.0687,0.521,136.061,193293,4,"E minor",31,"Interpol"
"40","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"Wrecking Ball","7hQOiOB1jErPj1irX0aWxG",0.483,0.631,"B",-8.701,"minor",0.0372,0.447,0.197,0.0802,0.17,120.107,273293,4,"B minor",30,"Interpol"
"41","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"The Lighthouse","7FPVMVpEvmEdqyCIqhpwYN",0.172,0.444,"D",-13.458,"minor",0.0422,0.615,0.765,0.0522,0.116,140.465,324440,4,"D minor",29,"Interpol"
"42","1aUizNmQ0RbO5nSp8nzMb6","Our Love To Admire","https://i.scdn.co/image/c0df388fa9dd61700ebb0c3be84d9d8a1a636db9","2007-01-01",2007-01-01,39,"The Heinrich Maneuver - The Scientist Dub Mix","6Z9JXMmzS3kZxkyp5J4T4A",0.545,0.978,"E",-1.819,"minor",0.0295,7.72e-06,0.174,0.358,0.669,136.955,205037,4,"E minor",24,"Interpol"
"43","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"Success","11UK2krGqZXnr0khXrK7b6",0.506,0.866,"G",-6.379,"major",0.0427,2.96e-06,0.0638,0.328,0.438,120.057,206613,4,"G major",42,"Interpol"
"44","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"Memory Serves","26wUyPWu2SmJUE2sXbwnK4",0.477,0.842,"E",-5.447,"minor",0.0583,2.75e-05,0.249,0.315,0.481,136.106,301787,4,"E minor",43,"Interpol"
"45","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"Summer Well","0S2HACOUWt5AbTKZiO3RdS",0.585,0.764,"F#",-7.202,"minor",0.0312,9.28e-05,0.0547,0.0908,0.65,126.009,243467,4,"F# minor",42,"Interpol"
"46","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"Lights","0pbWPDoOQ6ahqn30gjm5Ne",0.47,0.763,"G",-7.003,"major",0.0348,0.000902,0.177,0.699,0.108,125.935,337867,4,"G major",44,"Interpol"
"47","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"Barricade","6tMTUiDe25SmmTNhXI6fZO",0.584,0.873,"E",-5.813,"minor",0.0554,5.67e-05,0.00109,0.0953,0.667,126.451,250000,4,"E minor",48,"Interpol"
"48","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"Always Malaise (The Man I Am)","4KkH2eU7H65ViHUixPOEfj",0.466,0.69,"G#",-7.093,"major",0.0357,0.00256,0.00174,0.0321,0.163,115.971,253160,4,"G# major",36,"Interpol"
"49","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"Safe Without","6EH2Sed4wb3xI4JdF9881K",0.482,0.771,"E",-5.888,"minor",0.0513,0.000391,0.0471,0.0965,0.368,84.964,279107,4,"E minor",35,"Interpol"
"50","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"Try It On","6hJLKb2bnfyjjpMUSzdrWi",0.577,0.821,"C",-5.811,"major",0.07,0.0886,0.494,0.28,0.375,131.972,220520,4,"C major",41,"Interpol"
"51","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"All Of The Ways","6jfuSpFyOqhzdZEY0VMseX",0.138,0.524,"B",-7.071,"minor",0.0398,0.17,0.418,0.0949,0.123,82.13,316213,4,"B minor",35,"Interpol"
"52","2ctZCcXzXWZMoVXDt1rFqK","Interpol","https://i.scdn.co/image/4fc7db5160e952d1b9c8529de91e9af80fb99f63","2010-09-07",2010-09-07,47,"The Undoing","1uKlk4v2Sxgs3eyqjS5vMI",0.453,0.789,"B",-7.624,"major",0.0314,0.000363,0.518,0.113,0.147,111.644,311507,4,"B major",36,"Interpol"
"53","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"All the Rage Back Home","3qZeXJM6mkkA866832LBGi",0.287,0.91,"G",-5.761,"major",0.0572,4.38e-05,0.559,0.278,0.346,84.499,262427,4,"G major",19,"Interpol"
"54","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"My Desire","36ZwxhK5fPQcAel3CBuNO1",0.32,0.792,"A",-5.066,"major",0.0391,8.33e-06,0.619,0.349,0.538,105.942,300027,4,"A major",14,"Interpol"
"55","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"Anywhere","7FGdpWTjmSVzMMhmjEDy62",0.408,0.953,"A",-4.609,"minor",0.0751,1.06e-05,0.919,0.293,0.498,135.153,192973,4,"A minor",12,"Interpol"
"56","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"Same Town, New Story","5Wrzn9E8qYYQR34uDzH1f1",0.478,0.77,"G",-6.23,"major",0.034,2.87e-05,0.249,0.267,0.322,108.99,249840,4,"G major",11,"Interpol"
"57","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"My Blue Supreme","3NvvDTo3ekpnqOPNjUSEU2",0.438,0.816,"C",-5.05,"major",0.0351,0.000648,0.455,0.0746,0.509,102.816,189347,4,"C major",11,"Interpol"
"58","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"Everything Is Wrong","1T22Wiiiw8yKPQI8Dw4jxp",0.473,0.846,"F#",-4.729,"minor",0.0371,4.54e-05,0.896,0.645,0.447,125.988,212853,4,"F# minor",14,"Interpol"
"59","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"Breaker 1","2farum93UsA2k4Qc6Go46z",0.404,0.897,"A",-5.927,"minor",0.0664,0.000242,0.923,0.843,0.3,114.853,253440,4,"A minor",10,"Interpol"
"60","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"Ancient Ways","5BfkAsMmWoIHQbuhcinTST",0.455,0.915,"B",-4.363,"minor",0.119,6.83e-05,0.308,0.0613,0.251,120.029,180907,4,"B minor",10,"Interpol"
"61","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"Tidal Wave","08a48TQWoTmETeP2OZ4DoR",0.389,0.861,"G#",-6.494,"major",0.0618,8.2e-06,0.798,0.507,0.417,121.639,257773,4,"G# major",11,"Interpol"
"62","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"Twice As Hard","3Fo70wDxVATiOrE0rE821C",0.185,0.806,"D",-6.939,"major",0.0707,0.00433,0.034,0.399,0.251,110.005,296587,5,"D major",9,"Interpol"
"63","62V8mwJS5II3vqHayQpjlX","El Pintor","https://i.scdn.co/image/b7c78dbb0c2606448f390b98e5e6804058cba8c3","2014-09-09",2014-09-09,18,"The Depths","48GUfoJxEvgWLMjF8AoEQA",0.534,0.695,"G",-5.709,"major",0.0279,9.95e-05,0.00791,0.0502,0.515,95.002,248120,4,"G major",15,"Interpol"
"64","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Everything Is Wrong - Live at Electric Lady","69z6c0gpgm7iuAEXKlF0sU",0.487,0.941,"B",-5.624,"minor",0.0734,0.125,0.00865,0.444,0.239,128.885,209000,4,"B minor",40,"Interpol"
"65","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Anywhere - Live at Electric Lady","58aa4EIvxXyt1Kbs35bx1y",0.352,0.96,"C",-5.173,"major",0.0913,0.0425,0.0426,0.307,0.533,138.735,186000,4,"C major",38,"Interpol"
"66","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"My Desire - Live at Electric Lady","3PDcAFKKhHuWiah770OVHv",0.317,0.814,"B",-6.305,"minor",0.0445,0.0176,0.00188,0.638,0.29,111.122,290000,4,"B minor",38,"Interpol"
"67","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Take You On A Cruise - Live at Electric Lady","2SCev0ElaE5c83xFKUDpUj",0.302,0.817,"D",-7.545,"major",0.0754,0.297,0.298,0.0919,0.103,121.692,328000,4,"D major",37,"Interpol"
"68","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"All The Rage Back Home - Live at Electric Lady","5y1VElATJJmrUzBciSNlvc",0.169,0.894,"E",-6.005,"minor",0.0808,0.0655,0.00607,0.542,0.122,84.151,290529,4,"E minor",38,"Interpol"
"69","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Untitled - Live at Electric Lady","4gbmC2XI2haj5cV2gxhHTA",0.351,0.72,"G#",-7.761,"major",0.0266,0.239,0.962,0.0763,0.155,96.664,228000,4,"G# major",40,"Interpol"
"70","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Welcome To Our Session","2eLlUB6tYcP2mr8BtGhgV9",0,0.143,"A",-31.06,"minor",0,0.882,0,0,0,0,3329,0,"A minor",0,"Interpol"
"71","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Snowbound Near Buffalo","44dTBEabvQVvG6QHMFH6o5",0.648,0.046,"F",-34.468,"major",0.662,0.741,0,0.267,0.528,126.472,102768,5,"F major",31,"Interpol"
"72","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"NYC Rock Ambassadors?","2kiF98EH9dSdXOiYSVluqt",0.709,0.0454,"A",-32.206,"major",0.852,0.212,0,0.149,0.64,81.12,17984,4,"A major",0,"Interpol"
"73","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Recording At Electric Lady","4DDpgFVrIjwsAULNrhov3r",0.622,0.0592,"B",-32.554,"major",0.906,0.712,0,0.29,0.502,84.205,162534,3,"B major",29,"Interpol"
"74","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Favorite Live Setting","0GaVOaldOsZUvFzZws9Z7O",0.611,0.0452,"B",-33.476,"major",0.938,0.527,0,0.253,0.56,149.555,160494,3,"B major",28,"Interpol"
"75","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Our Social World","4FkcfrKn07DiKAfWjTttCq",0.776,0.0777,"E",-30.706,"major",0.873,0.752,0,0.174,0.646,54.817,94956,4,"E major",27,"Interpol"
"76","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Writing As A Trio","1JzWpblnSCPUOjEIs6d1C4",0.647,0.0932,"B",-29.544,"minor",0.924,0.769,0,0.249,0.6,63.9,141589,5,"B minor",26,"Interpol"
"77","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Choosing The Titles","0LtUtu3JwS0XDvq2iEUU93",0.603,0.0623,"B",-36.344,"major",0.934,0.274,0,0.408,0.487,99.476,74417,4,"B major",26,"Interpol"
"78","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"Collaborating With Shepard Fairey","7KG66CdPJMRyWljJiCOsA0",0.597,0.064,"G",-36.949,"minor",0.892,0.331,0,0.299,0.553,141.733,63591,1,"G minor",25,"Interpol"
"79","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"The Benefit Of Side Projects","5tkSrzn98b10FCMDmzmlFH",0.684,0.0296,"C",-32.934,"major",0.722,0.259,0,0.322,0.457,121.357,42055,1,"C major",25,"Interpol"
"80","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"On \"Anywhere\"","6xjQxrgw1YDe4fIfVkr2Sk",0.618,0.0652,"B",-33.338,"major",0.931,0.488,0,0.437,0.372,101.372,93754,4,"B major",25,"Interpol"
"81","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"On \"My Desire\" and \"All The Rage Back Home\"","4wmnSGSckGWM2sQfj1MgfT",0.598,0.0575,"E",-37.128,"major",0.908,0.453,0,0.235,0.591,88.106,120737,3,"E major",25,"Interpol"
"82","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"On \"Everything Is Wrong\"","0oCGRnah56tBFzpw8Un3Rv",0.516,0.0613,"A#",-35.431,"major",0.945,0.66,0,0.191,0.867,190.608,28024,4,"A# major",0,"Interpol"
"83","2oK42GfqQAuQMiFTKxQD3P","Spotify Sessions","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-17",2015-02-17,42,"On \"Take You On A Cruise\"","05QHhTnHy35N8KPtGZ4mhl",0.67,0.104,"G",-28.186,"minor",0.868,0.836,0,0.292,0.647,100.232,159010,3,"G minor",25,"Interpol"
"84","22g9LxfQBY5JMeILNoBt5C","Spotify Session","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-19",2015-02-19,38,"Everything Is Wrong - Live at Electric Lady","6txb2NfJBdnwPtObwhicao",0.487,0.941,"B",-5.624,"minor",0.0734,0.125,0.00865,0.444,0.239,128.885,209000,4,"B minor",35,"Interpol"
"85","22g9LxfQBY5JMeILNoBt5C","Spotify Session","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-19",2015-02-19,38,"Anywhere - Live at Electric Lady","0QCfBFx4InMK5lWxilhH5E",0.352,0.96,"C",-5.173,"major",0.0913,0.0425,0.0426,0.307,0.533,138.735,186000,4,"C major",33,"Interpol"
"86","22g9LxfQBY5JMeILNoBt5C","Spotify Session","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-19",2015-02-19,38,"My Desire - Live at Electric Lady","389rIreXhVZ7MjC9noxuZo",0.317,0.814,"B",-6.305,"minor",0.0445,0.0176,0.00188,0.638,0.29,111.122,290000,4,"B minor",33,"Interpol"
"87","22g9LxfQBY5JMeILNoBt5C","Spotify Session","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-19",2015-02-19,38,"Take You On A Cruise - Live at Electric Lady","5ZEDtdHODWMbUi37hLxn7v",0.302,0.817,"D",-7.545,"major",0.0754,0.297,0.298,0.0919,0.103,121.692,328000,4,"D major",32,"Interpol"
"88","22g9LxfQBY5JMeILNoBt5C","Spotify Session","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-19",2015-02-19,38,"All The Rage Back Home - Live at Electric Lady","2ZahviKTdYXrtPdok6iiCO",0.169,0.894,"E",-6.005,"minor",0.0808,0.0655,0.00607,0.542,0.122,84.151,290529,4,"E minor",33,"Interpol"
"89","22g9LxfQBY5JMeILNoBt5C","Spotify Session","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-19",2015-02-19,38,"Untitled - Live at Electric Lady","1moAftmkwbknIwyxpqJVCk",0.351,0.72,"G#",-7.761,"major",0.0266,0.239,0.962,0.0763,0.155,96.664,228000,4,"G# major",34,"Interpol"
"90","22g9LxfQBY5JMeILNoBt5C","Spotify Session","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-19",2015-02-19,38,"Welcome To Our Session","7qAk5uRoVyEmhk8MylenW2",0,0.143,"A",-31.06,"minor",0,0.882,0,0,0,0,3329,0,"A minor",0,"Interpol"
"91","22g9LxfQBY5JMeILNoBt5C","Spotify Session","https://i.scdn.co/image/c5cb2c5f940651d62cc73433cd49aaa6cc237ea3","2015-02-19",2015-02-19,38,"Snowbound Near Buffalo","655p4T9X8pz4f1Np2l1De3",0.648,0.046,"F",-34.468,"major",0.662,0.741,0,0.267,0.528,126.472,102768,5,"F major",27,"Interpol"
